u,v,key,cycleway,cycleway:both,cycleway:left,cycleway:right,cycleway_all
61172839,71948702,0,,,lane,shared_lane,[]
61172839,71941580,0,,,lane,shared_lane,[]
61172842,8794027182,0,,,,,[]
61172842,71939748,0,,,,,[]
61172842,61172845,0,,,,,[]
61172842,8796934964,0,,,,,[]
61172845,61172842,0,,,,,[]
61172845,2381902053,0,,,,,[]
61172847,61171593,0,,,,,[]
61172861,71927580,0,,,,,[]
61172969,10198062358,0,,,,,[]
61172969,10198062396,0,separate,,,,[]
61172969,12306510927,0,separate,,,,[]
61173038,71916720,0,,no,,,[]
61173038,61171350,0,,no,,,[]
61173038,1128743440,0,,no,,,[]
61173045,71947960,0,,,,,[]
61173045,71936787,0,,,,,[]
61173051,61172442,0,,no,,,[]
61173051,71938041,0,,,,,[]
61173051,7328929130,0,,,,,[]
61173051,61180589,0,,no,,,[]
61173053,5645284800,0,,no,,,[]
61173053,61180630,0,,no,,,[]
61173055,71914497,0,,,,,[]
61173055,61172421,0,,,lane,shared_lane,[]
61173055,71933526,0,,,,,[]
61173055,61180746,0,,,lane,shared_lane,[]
61173070,61174622,0,lane,,lane,lane,[]
61173070,470520887,0,lane,,lane,lane,[]
61173171,61171375,0,,no,,,[]
61173171,61173250,0,,no,,,[]
61173171,71923476,0,,,,,[]
61173244,1097255606,0,,no,,,[]
61173244,61173250,0,,no,,,[]
61173244,71952579,0,,,,,[]
61173250,8794027178,0,,,,,[]
61173250,61173244,0,,no,,,[]
61173250,61173171,0,,no,,,[]
61173299,71915582,0,,no,,,[]
61173299,61173421,0,,,lane,no,[]
61173299,61171464,0,,,lane,no,[]
61173303,61173336,0,,no,,,[]
61173303,71943554,0,,,,,[]
61173303,61173310,0,,no,,,[]
61173310,61171240,0,shared_lane,,,,[]
61173310,61173303,0,,no,,,[]
61173310,12347356469,0,,,,,[]
61173310,71947932,0,,,,,[]
61173323,61173331,0,,no,,,[]
61173331,61170669,0,,no,,,[]
61173331,61173323,0,,no,,,[]
61173331,61173336,0,,no,,,[]
61173331,7305257104,0,,no,,,[]
61173336,61173303,0,,no,,,[]
61173336,61173331,0,,no,,,[]
61173336,71952818,0,,no,,,[]
61173336,5458392867,0,,no,,,[]
61173342,1043623298,0,,,no,lane,[]
61173400,71940828,0,,,,,[]
61173400,5835821236,0,,,no,shared_lane,[]
61173421,601360158,0,,,lane,no,[]
61173421,61170622,0,,no,,,[]
61173421,61173625,0,,no,,,[]
61173421,61173299,0,,,lane,no,[]
61173428,6758773862,0,,,lane,,[]
61173428,6758773866,0,,no,,,[]
61173428,11989054581,0,,,no,lane,[]
61173441,5458214531,0,,,lane,,[]
61173441,71928799,0,,,separate,no,[]
61173441,71951018,0,shared_lane,,,,[]
61173441,61180152,0,shared_lane,,,,[]
61173447,5458214526,0,,,lane,,[]
61173447,6758773862,0,,,lane,,[]
61173447,6758773865,0,,,,,[]
61173610,8232410522,0,,,separate,shared_lane,[]
61173610,12467969186,0,,shared_lane,,,[]
61173610,11639685069,0,,,separate,shared_lane,[]
61173625,61182026,0,,no,,,[]
61173625,61173421,0,,no,,,[]
61173625,71928333,0,,,,,[]
61173631,71939317,0,,no,,,[]
61173631,61170617,0,,no,,,[]
61173631,3132053498,0,,no,,,[]
61173691,10197834456,0,,no,,,[]
61173691,599478289,0,separate,separate,,,[]
61173691,61171208,0,separate,separate,,,[]
61173724,10198062402,0,,no,,,[]
61173724,10198062404,0,separate,,,,[]
61173724,10198062396,0,separate,,,,[]
61173796,71946644,0,,,,,[]
61173796,10224499405,0,,,no,lane,[]
61173817,61177497,0,,,lane,track,[]
61173817,61182503,0,,,lane,"['track', 'separate']","['track', 'separate']"
61173821,71925899,0,,,,,[]
61173892,12180819770,0,,,,,[]
61173892,61178429,0,,,,,[]
61173895,71948795,0,,,,,[]
61173895,61170393,0,,,,,[]
61173940,61176304,0,shared_lane,,,,[]
61173940,61173953,0,shared_lane,,,,[]
61173940,71926240,0,,,,,[]
61173940,61176290,0,,,,,[]
61173953,61171472,0,shared_lane,,,,[]
61173953,61173940,0,shared_lane,,,,[]
61173953,71922504,0,,,,,[]
61174056,1042274281,0,,,,,[]
61174056,3597344173,0,,,,,[]
61174071,61174056,0,,,,,[]
61174071,3597344173,0,,,,,[]
61174092,61172071,0,,,,,[]
61174092,71945060,0,,,,,[]
61174104,2546995438,0,,,no,share_busway,[]
61174104,61171906,0,,,,,[]
61174140,61174320,0,,,no,share_busway,[]
61174140,71933814,0,,,,,[]
61174147,582013686,0,,,no,lane,[]
61174147,1041959409,0,,,,lane,[]
61174266,432805679,0,,,,,[]
61174266,71914497,0,,,,,[]
61174266,61172838,0,,,,,[]
61174274,61174549,0,,no,,,[]
61174274,61172421,0,,no,,,[]
61174320,2546995291,0,,,no,share_busway,[]
61174434,71951639,0,,no,,,[]
61174434,61180980,0,lane,,lane,lane,[]
61174434,61174728,0,lane,,lane,lane,[]
61174549,61174274,0,,no,,,[]
61174549,7716465714,0,,,,,[]
61174549,61172838,0,,no,,,[]
61174573,1829806531,0,lane,,,,[]
61174573,71926486,0,lane,,,,[]
61174601,71926486,0,shared_lane,,,,[]
61174601,71952751,0,shared_lane,,,,[]
61174622,61173070,0,lane,,lane,lane,[]
61174622,61174749,0,lane,,lane,lane,[]
61174622,71927337,0,,,,,[]
61174721,61174772,0,lane,,lane,lane,[]
61174721,71925382,0,,no,,,[]
61174721,61174728,0,lane,,lane,lane,[]
61174728,71954376,0,,no,,,[]
61174728,71949958,0,,,,,[]
61174728,61174721,0,lane,,lane,lane,[]
61174728,61174434,0,lane,,lane,lane,[]
61174731,61174772,0,lane,,lane,lane,[]
61174731,71919872,0,,,,,[]
61174731,61174749,0,lane,,lane,lane,[]
61174743,61174772,0,,,,,[]
61174743,71930224,0,,,lane,shared_lane,[]
61174743,61180746,0,,,lane,shared_lane,[]
61174749,61174622,0,lane,,lane,lane,[]
61174749,71951971,0,,,,,[]
61174749,61174731,0,lane,,lane,lane,[]
61174772,61174731,0,lane,,lane,lane,[]
61174772,61174721,0,lane,,lane,lane,[]
61174772,61174743,0,,,,,[]
61174794,71949660,0,shared_lane,,,,[]
61174794,61170420,0,shared_lane,,,,[]
61174794,1083123961,0,,,,,[]
61174835,11262071107,0,,,,,[]
61174835,61172030,0,,,,,[]
61174835,61176169,0,,,,,[]
61174939,71920781,0,,no,,,[]
61174939,71914228,0,,,,,[]
61174939,71915191,0,,no,,,[]
61175241,11262071107,0,,,,,[]
61175241,61175825,0,,lane,,,[]
61175241,61172118,0,shared_lane,"['lane', 'no']",,,"['lane', 'no']"
61175392,1032773697,0,lane,lane,,,[]
61175392,61175432,0,lane,lane,,,[]
61175392,1032773639,0,,no,,,[]
61175432,61175392,0,lane,lane,,,[]
61175432,61171170,0,lane,lane,,,[]
61175782,989198913,0,shared_lane,,,,[]
61175782,71929256,0,shared_lane,,shared_lane,track,[]
61175825,61175241,0,,lane,,,[]
61175825,61172460,0,lane,,lane,track,[]
61175825,61175833,0,lane,,,,[]
61175833,61175825,0,lane,,,,[]
61175833,71927403,0,lane,,lane,track,[]
61175938,61172567,0,track,,,,[]
61175938,11144658251,0,,,lane,track,[]
61176009,71934153,0,,,,,[]
61176009,61172044,0,,no,,,[]
61176009,1082934887,0,,no,,,[]
61176069,12154466351,0,,no,,,[]
61176069,64288384,0,,no,,,[]
61176107,71922793,0,,,,,[]
61176107,71937397,0,,,,,[]
61176107,61175782,0,,,,,[]
61176115,71937397,0,,,,,[]
61176115,940963166,0,,,,,[]
61176115,61176107,0,,,,,[]
61176169,61174835,0,,,,,[]
61176169,71927403,0,,,lane,track,[]
61176169,71951626,0,,,,track,[]
61176182,61176069,0,,no,,,[]
61176182,11263170919,0,no,,,,[]
61176207,13038482118,0,,no,,,[]
61176207,71921342,0,,no,,,[]
61176216,940963168,0,,,,,[]
61176216,71927201,0,,,,,[]
61176216,61176115,0,,,,,[]
61176225,71934583,0,,,,,[]
61176225,7990408157,0,,,,,[]
61176225,61176216,0,,,,,[]
61176231,71942649,0,,,,,[]
61176231,71939106,0,,,,,[]
61176237,61172592,0,,,no,,[]
61176237,61172847,0,,,,,[]
61176290,61177224,0,,,,,[]
61176290,61173940,0,,,,,[]
61176290,71936030,0,,,,,[]
61176304,61177668,0,shared_lane,,,,[]
61176304,61173940,0,shared_lane,,,,[]
61176304,71939561,0,,,,,[]
61176326,71930313,0,shared_lane,,,,[]
61176326,71949050,0,shared,,,,[]
61176326,71937408,0,,,no,track,[]
61176326,4257815909,0,,,share_busway,track,[]
61176365,61176207,0,,no,,,[]
61176365,71927154,0,,no,,,[]
61176460,61176365,0,,no,,,[]
61176460,71950805,0,,,,,[]
61176647,12347365412,0,,no,,,[]
61176647,61182300,0,,separate,,,[]
61176647,61182536,0,,separate,,,[]
61176726,61171764,0,,,,,[]
61176726,71930238,0,,,no,shared_lane,[]
61177197,71938862,0,,,,,[]
61177197,71953499,0,,,,,[]
61177197,71946196,0,,,,,[]
61177224,61176290,0,,,,,[]
61177298,11395248465,0,,,,,[]
61177298,61263665,0,,,,,[]
61177497,61172709,0,,,lane,track,[]
61177497,61173817,0,,,lane,track,[]
61177497,61177566,0,,no,,,[]
61177514,61263665,0,,,,,[]
61177514,71954781,0,,,,,[]
61177546,1047198064,0,,no,,,[]
61177546,71945764,0,,,,,[]
61177546,5244893553,0,,,,,[]
61177566,1220015960,0,,no,,,[]
61177577,1038908081,0,,,no,lane,[]
61177668,61176304,0,shared_lane,,,,[]
61177668,71952751,0,shared_lane,,,,[]
61177668,71934562,0,,no,,,[]
61177968,628837043,0,,no,,,[]
61177968,628837242,0,,no,,,[]
61177979,61172325,0,,no,,,[]
61177979,945798670,0,,no,,,[]
61177979,61170349,0,,no,,,[]
61178062,61170557,0,,no,,,[]
61178062,2313041184,0,,no,,,[]
61178149,61178171,0,,no,,,[]
61178149,628837043,0,,no,,,[]
61178171,1080047529,0,,no,,,[]
61178171,61178149,0,,no,,,[]
61178192,628837242,0,,no,,,[]
61178192,61172035,0,,no,,,[]
61178429,61174056,0,,,,,[]
61178654,1027797340,0,,separate,,,[]
61178654,11954724768,0,,,,,[]
61178654,1956030450,0,,separate,,,[]
61178806,61172552,0,,no,,,[]
61178806,61172550,0,,no,,,[]
61178852,61170691,0,,,,,[]
61178852,71932324,0,,,,,[]
61178858,61178852,0,,,,,[]
61178858,71917295,0,,,,,[]
61178893,6782204412,0,,,,,[]
61178893,61182360,0,"['lane', 'track']",,track,lane,"['lane', 'track']"
61178893,5843638130,0,lane,,lane,separate,[]
61179105,10197834429,0,,no,,,[]
61179105,61170738,0,,separate,,,[]
61179105,485459926,0,,separate,,,[]
61179152,11639753694,0,,no,,,[]
61179350,5848035413,0,,,lane,no,[]
61179350,945798786,0,,no,,,[]
61179350,71926959,0,,,lane,no,[]
61179360,71942094,0,,,,,[]
61179360,8039459100,0,,,,lane,[]
61179360,71934883,0,,,,,[]
61179450,61180589,0,,no,,,[]
61179450,71954885,0,,no,,,[]
61179450,61172216,0,,no,,,[]
61179595,1038908130,0,,lane,,,[]
61179595,11101878920,0,,no,,,[]
61179595,1028653979,0,,lane,,,[]
61179616,1128743440,0,,no,,,[]
61179616,61172442,0,,no,,,[]
61179616,71953599,0,,,,,[]
61179805,1821035320,0,,,separate,shared_lane,[]
61179805,71915573,0,,,,,[]
61179805,61170707,0,,,separate,shared_lane,[]
61179840,1708499549,0,separate,,,,[]
61179840,61171880,0,separate,,,,[]
61179871,474952109,0,,,,,[]
61179871,61171140,0,,,,,[]
61179871,567445525,0,,no,,,[]
61179996,12366487915,0,,no,,,[]
61179996,10187073645,0,,,separate,lane,[]
61179996,12366487909,0,,,separate,lane,[]
61180006,10187073645,0,,,separate,lane,[]
61180006,10187073648,0,separate,separate,,,[]
61180006,11033146792,0,,,shared_lane,lane,[]
61180006,5067439032,0,separate,separate,,,[]
61180008,61172137,0,,no,,,[]
61180152,5238078484,0,shared_lane,,,,[]
61180152,61173441,0,shared_lane,,,,[]
61180152,71925783,0,,,,,[]
61180162,61171858,0,,no,,,[]
61180162,601363762,0,,,,,[]
61180162,1887734339,0,,,,,[]
61180237,71919047,0,,no,,,[]
61180237,1955981547,0,lane,,lane,track,[]
61180237,12366487909,0,lane,,,,[]
61180240,61172137,0,,no,,,[]
61180240,71913954,0,,no,,,[]
61180240,12366487915,0,,no,,,[]
61180297,61178429,0,,,,,[]
61180297,61170401,0,,,,,[]
61180298,71914784,0,,,,,[]
61180298,13111232433,0,,,,,[]
61180298,10026479535,0,,,,,[]
61180349,11720264050,0,no,,,,[]
61180349,1080047530,0,no,,,,[]
61180371,9634429766,0,lane,,,,[]
61180371,61172144,0,,separate,,,[]
61180371,10197833398,0,,,,,[]
61180373,1080047530,0,no,,,,[]
61180373,61170563,0,no,,,,[]
61180463,61180825,0,,no,,,[]
61180463,71937335,0,,,,,[]
61180574,61180608,0,,no,,,[]
61180574,71953040,0,,no,,,[]
61180574,61180630,0,,no,,,[]
61180589,61179450,0,,no,,,[]
61180589,61173051,0,,no,,,[]
61180608,61180574,0,,no,,,[]
61180608,61171349,0,,no,,,[]
61180608,71918445,0,,,,,[]
61180630,71943923,0,,no,,,[]
61180630,61173053,0,,no,,,[]
61180630,61180574,0,,no,,,[]
61180725,61172212,0,,no,,,[]
61180725,71932578,0,,,,,[]
61180725,470520887,0,,no,,,[]
61180738,71945118,0,,,,,[]
61180738,61180746,0,,,,,[]
61180738,71933526,0,,,,,[]
61180746,61180738,0,,,,,[]
61180746,61174743,0,,,lane,shared_lane,[]
61180746,61173055,0,,,lane,shared_lane,[]
61180812,61180813,0,,separate,,,[]
61180812,11956148620,0,,,,,[]
61180813,1032773682,0,,separate,,,[]
61180813,61180812,0,,separate,,,[]
61180825,1097255606,0,,no,,,[]
61180825,61180463,0,,no,,,[]
61180825,71920540,0,,,,,[]
61180909,1034870978,0,,,,,[]
61180916,12152865862,0,,,,,[]
61180916,2060282039,0,,,,,[]
61180953,3431890557,0,,,,track,[]
61180953,61180974,0,"['track', 'lane']",,lane,"['lane', 'separate']","['track', 'lane', 'lane', 'separate']"
61180974,61180980,0,lane,,lane,lane,[]
61180974,61180953,0,"['lane', 'track']",,lane,"['lane', 'separate']","['lane', 'track', 'lane', 'separate']"
61180980,61174434,0,lane,,lane,lane,[]
61180980,61180974,0,lane,,lane,lane,[]
61181027,10196230429,0,,,,track,[]
61181027,11144623063,0,"['lane', 'share_busway']",,"['separate', 'no']","['lane', 'share_busway']","['lane', 'share_busway', 'separate', 'no', 'lane', 'share_busway']"
61181091,5458226293,0,,,,,[]
61181091,61171880,0,separate,,,,[]
61181091,1708500007,0,,,,,[]
61181091,12091186109,0,,,,,[]
61181105,5458857468,0,,,,,[]
61181105,5458857469,0,,,,,[]
61181105,5458857466,0,,,,,[]
61181237,61172015,0,shared_lane,,,,[]
61181237,61171011,0,shared_lane,,,,[]
61181237,71919406,0,,,,,[]
61181240,10168836596,0,,,,,[]
61181240,61170948,0,,,,,[]
61181257,11954733973,0,,no,,,[]
61181257,61182318,0,,separate,,,[]
61181257,1027797558,0,,separate,,,[]
61181457,5175199059,0,,,,,[]
61181457,61170701,0,,,,,[]
61181457,71924890,0,,,,,[]
61181745,10174633228,0,track,,lane,track,[]
61181745,61181929,0,,,lane,track,[]
61181745,7987922022,0,,,,,[]
61181790,61170432,0,,,,,[]
61181794,4689080022,0,no,,,,[]
61181794,61170563,0,,no,,,[]
61181864,61170447,0,shared_lane,,,,[]
61181864,61170554,0,shared_lane,,,,[]
61181929,61181745,0,,,lane,track,[]
61181929,61170363,0,,,lane,track,[]
61181929,61170447,0,,,,,[]
61182026,61173625,0,,no,,,[]
61182026,61170676,0,,no,,,[]
61182026,71953235,0,,,,,[]
61182035,10174633256,0,track,,,,[]
61182035,10174633253,0,track,,,,[]
61182293,11954733972,0,,no,,,[]
61182293,1027797558,0,,separate,,,[]
61182293,61170994,0,,separate,,,[]
61182300,11954733974,0,,no,,,[]
61182300,61182318,0,,separate,,,[]
61182300,61176647,0,,separate,,,[]
61182318,11956148595,0,,,,,[]
61182318,61181257,0,,separate,,,[]
61182318,61182300,0,,separate,,,[]
61182325,7669948656,0,,,,,[]
61182325,61171117,0,,,,,[]
61182353,5843638127,0,,,,,[]
61182360,10183953480,0,track,,,,[]
61182360,10183953473,0,,,,,[]
61182360,61178893,0,"['track', 'lane']",,track,lane,"['track', 'lane']"
61182503,6766364000,0,,,,,[]
61182503,61173817,0,,,lane,"['track', 'separate']","['track', 'separate']"
61182503,12351902950,0,,,track,lane,[]
61182536,12347365414,0,,no,,,[]
61182536,61171112,0,,separate,,,[]
61182536,61176647,0,,separate,,,[]
61182580,71938226,0,,,,,[]
61182580,71921635,0,,,,,[]
61182580,71931360,0,,,,,[]
61182670,12351902950,0,,,track,lane,[]
61182670,8520786787,0,,,share_busway,track,[]
61182670,8543109634,0,,,no,lane,[]
61182857,71940071,0,,,,,[]
61182857,71924019,0,,,,,[]
61182857,61170908,0,,,,,[]
61182857,71951432,0,,,shared_lane,,[]
61183302,567426084,0,lane,lane,,,[]
61183302,1034871026,0,lane,lane,,,[]
61263665,61171447,0,,,,,[]
61327042,61171075,0,lane,,,,[]
61327042,71948785,0,,,lane,shared_lane,[]
61327042,599478289,0,separate,separate,,,[]
61327042,1036547654,0,,,,,[]
64061501,3600585279,0,,,,,[]
64061501,938174860,0,,,,,[]
64061501,3600585282,0,,,,,[]
64061501,3458439934,0,,,,,[]
64066161,1728977928,0,,,,,[]
64066161,1728977928,1,,,,,[]
64066161,938174709,0,,,,,[]
64288384,10185086823,0,,no,,,[]
64288384,1106703946,0,crossing,,,,[]
64288384,10265971596,0,crossing,,,,[]
64288384,61176069,0,,no,,,[]
64295766,8495344086,0,,no,,,[]
64295766,1082934887,0,,no,,,[]
64295766,4257815909,0,,,,,[]
66425906,944275745,0,,,,,[]
66425906,1808422946,0,,,,,[]
66425906,71918756,0,,,,,[]
66456284,944275967,0,,,,,[]
66456284,944275803,0,,,,,[]
71913857,71945932,0,,,,,[]
71913897,71930881,0,,,,,[]
71913897,71930417,0,,,,,[]
71913928,71953662,0,,no,,,[]
71913928,474952109,0,,no,,,[]
71913954,61180240,0,,no,,,[]
71913954,71919047,0,,no,,,[]
71913954,1956025317,0,,,,,[]
71914036,71922169,0,,,,,[]
71914036,71929897,0,,,,,[]
71914036,71942338,0,,,no,track,[]
71914069,7979196884,0,,,,,[]
71914069,7979226091,0,,,,,[]
71914069,71931750,0,,,,,[]
71914080,71936370,0,,,,,[]
71914108,71921546,0,,,,,[]
71914108,71921132,0,,,,,[]
71914228,61174939,0,,,,,[]
71914323,61171870,0,,no,,,[]
71914323,61171869,0,,,no,lane,[]
71914380,71918649,0,,,,,[]
71914380,71927580,0,,,,,[]
71914380,71928522,0,,,,,[]
71914426,71939735,0,,no,,,[]
71914436,61172409,0,,,,,[]
71914436,71932781,0,,,,,[]
71914497,61174266,0,,,,,[]
71914497,61173055,0,,,,,[]
71914497,61174274,0,,,,,[]
71914630,61176009,0,,,,,[]
71914630,6018498758,0,,,,,[]
71914630,12208350215,0,,,,,[]
71914643,1956025317,0,,,,,[]
71914643,71954078,0,,,,,[]
71914714,71929044,0,,,,,[]
71914714,71938886,0,,,,,[]
71914740,71915448,0,,,,,[]
71914740,71914080,0,,,,,[]
71914784,5243043996,0,,,,,[]
71914784,61180298,0,,,,,[]
71914784,4455964240,0,,,,,[]
71914849,71914323,0,,,no,lane,[]
71914877,71916174,0,,,,,[]
71914877,71939411,0,,,,,[]
71915026,71925824,0,,,,,[]
71915038,61180916,0,,,,,[]
71915038,12152865862,0,,,no,track,[]
71915191,71929386,0,,no,,,[]
71915191,61174939,0,,no,,,[]
71915191,61170353,0,,no,,,[]
71915236,527622200,0,,,,,[]
71915236,601360158,0,,no,,,[]
71915250,5244908159,0,,,,,[]
71915250,71919565,0,,,,,[]
71915280,3211701055,0,,no,,,[]
71915280,61170585,0,,no,,,[]
71915280,61170594,0,,,,,[]
71915353,7986515985,0,,,,,[]
71915353,7986508782,0,,,,,[]
71915353,71941230,0,,,,,[]
71915386,71930452,0,,,,track,[]
71915442,71939748,0,,,,,[]
71915442,71927881,0,lane,,,,[]
71915448,71914740,0,,,,,[]
71915483,71914740,0,,,,,[]
71915483,11228375112,0,lane,,,,[]
71915573,71918262,0,,,,,[]
71915573,71952490,0,,no,,,[]
71915573,71917513,0,,,,,[]
71915582,6759243387,0,,no,,,[]
71915582,71937204,0,,no,,,[]
71915582,61173299,0,,no,,,[]
71915624,71943465,0,,,,,[]
71915679,71942309,0,,,no,shared_lane,[]
71915679,3833661985,0,,,no,,[]
71915724,71937311,0,,,,,[]
71915724,71920099,0,,,,,[]
71915813,71914108,0,,,,,[]
71915813,11144623063,0,,,,,[]
71915849,11620217798,0,,,,,[]
71915849,61172534,0,,,,,[]
71915849,71917887,0,,,,,[]
71915977,61170313,0,,,,,[]
71916098,61170541,0,,,,,[]
71916098,61171919,0,,,,,[]
71916120,71917425,0,,no,,,[]
71916143,71938286,0,,,,,[]
71916143,10168835692,0,,,,track,[]
71916168,61172015,0,,,,,[]
71916174,2819244374,0,,,,,[]
71916174,71939042,0,,,,,[]
71916210,5456557582,0,,,,,[]
71916210,71949050,0,no,,,,[]
71916241,61172025,0,,,,,[]
71916473,61170673,0,,,,,[]
71916568,5458424280,0,,no,,,[]
71916568,71932232,0,,no,,,[]
71916568,71951302,0,,no,,,[]
71916583,71932720,0,,separate,,,[]
71916599,71921318,0,,,,,[]
71916599,71917128,0,,,,,[]
71916612,71953912,0,shared_lane,,,,[]
71916612,61170554,0,shared_lane,,,,[]
71916682,71927426,0,,no,,,[]
71916682,71948463,0,,no,,,[]
71916682,71944272,0,,,,,[]
71916692,71942094,0,,,,lane,[]
71916692,8039459100,0,,,,,[]
71916692,71952232,0,,,,,[]
71916720,71937797,0,,,,,[]
71916720,71954836,0,,,,,[]
71916731,71939014,0,,,lane,shared_lane,[]
71916731,71947912,0,,,,,[]
71916743,7869829025,0,,,no,track,[]
71916743,6755587642,0,,no,,,[]
71916774,71953040,0,,,,,[]
71916774,71926014,0,,,,,[]
71916811,71939317,0,,no,,,[]
71916811,61170593,0,,,,,[]
71916827,71928134,0,,no,,,[]
71916827,71932926,0,,,,,[]
71916846,71921368,0,,,,,[]
71916846,71934009,0,,,,,[]
71916846,61170986,0,,,,,[]
71916921,71922302,0,,,track,track,[]
71916921,71932004,0,,,,,[]
71916921,71925478,0,,,track,track,[]
71917093,71939977,0,,,separate,shared_lane,[]
71917093,71952014,0,,,separate,shared_lane,[]
71917128,71916599,0,,,,,[]
71917128,71952453,0,,no,,,[]
71917128,9634429766,0,,no,,,[]
71917295,61178858,0,,,,,[]
71917295,71926656,0,,,,,[]
71917295,1692278377,0,,,,,[]
71917340,71915038,0,,,no,track,[]
71917375,71952562,0,,no,,,[]
71917375,61172443,0,,,,,[]
71917425,71941036,0,,,,,[]
71917425,6018498758,0,,,,,[]
71917425,71916120,0,,no,,,[]
71917436,71918649,0,,,,,[]
71917436,71919864,0,,,,,[]
71917436,71952245,0,,,,,[]
71917463,4455964249,0,,,,,[]
71917463,4455964257,0,,,,,[]
71917463,4455964246,0,,,,,[]
71917463,61171499,0,,,,,[]
71917487,12347356460,0,,,,,[]
71917487,71947149,0,,separate,,,[]
71917513,71915573,0,,,,,[]
71917539,1028653492,0,,lane,,,[]
71917539,11683705852,0,,lane,,,[]
71917644,71927573,0,,,,,[]
71917681,5456557562,0,,no,,,[]
71917681,71929386,0,,no,,,[]
71917686,61173631,0,,no,,,[]
71917686,71932358,0,,no,,,[]
71917709,61171725,0,,,,,[]
71917709,71938226,0,,,,,[]
71917736,71922214,0,,,,,[]
71917736,1220070307,0,,,,,[]
71917803,1044009810,0,,,,lane,[]
71917803,61170675,0,,,,,[]
71917815,71948454,0,,,no,track,[]
71917823,71924336,0,,no,,,[]
71917823,71952751,0,,no,,,[]
71917823,71926240,0,,,,,[]
71917823,61174573,0,,,,,[]
71917844,7113612174,0,,,,,[]
71917844,71925382,0,,no,,,[]
71917844,1106703946,0,,no,,,[]
71917853,71926014,0,,,,,[]
71917887,71915849,0,,,,,[]
71917887,12368630835,0,,,,,[]
71917887,12368630829,0,,separate,,,[]
71917932,3431894396,0,,,,track,[]
71917932,71930224,0,,,"['lane', 'ep']","['lane', 'shared_lane']","['lane', 'ep', 'lane', 'shared_lane']"
71918004,71925125,0,,,,,[]
71918004,71919239,0,,,,,[]
71918004,71928672,0,,,,,[]
71918050,61172067,0,,,,,[]
71918195,71953056,0,,,,,[]
71918232,71938499,0,,,,,[]
71918232,71952098,0,,,,,[]
71918232,1128743440,0,,no,,,[]
71918262,71937364,0,,,,,[]
71918262,71947274,0,,,,,[]
71918262,71929643,0,,no,,,[]
71918417,71927218,0,,,,,[]
71918431,71935803,0,,,,,[]
71918445,71920986,0,,,,,[]
71918445,61180608,0,,,,,[]
71918445,71943923,0,,,,,[]
71918649,71917436,0,,,,,[]
71918649,71914380,0,,,,,[]
71918731,71922644,0,shared_lane,,,,[]
71918731,7555766826,0,shared_lane,,,,[]
71918731,6757305418,0,,,no,share_busway,[]
71918756,1037356056,0,,,,,[]
71918756,66425906,0,,,,,[]
71918756,6755324518,0,,,,,[]
71918823,71934472,0,,no,,,[]
71918861,71929256,0,,,shared_lane,track,[]
71918861,71950716,0,,,,,[]
71918861,940963153,0,,,shared_lane,track,[]
71918913,71926486,0,lane,,,,[]
71918913,71921363,0,lane,,,,[]
71919047,61180237,0,,no,,,[]
71919047,71913954,0,,no,,,[]
71919083,71937763,0,,,,,[]
71919083,958887680,0,,,,,[]
71919123,2819315683,0,,,,,[]
71919123,3804299795,0,,,,,[]
71919123,13120345826,0,,,,,[]
